"u","ratio","scostamento","resonance","library_status","intensita_risonanza"
6081,0.930343776475638,0.597010443142305,0.126715642718082,"Library_-1 (Rumore)",0.0026
6082,0.0520331945735961,0.281300138759737,0.377807355378218,"Library_-1 (Rumore)",0.06
6083,0.480363295879215,0.147029962545882,0.601239753690256,"Library_-1 (Rumore)",0.2299
6084,0.376251379726455,0.0429180463931213,0.861993557021864,"Library_0 (Possibilita)",0.651
6085,0.137908725533634,0.195424607799699,0.508535921804895,"Library_-1 (Rumore)",0.1417
6086,0.139135224744678,0.194198108588656,0.510698735946177,"Library_-1 (Rumore)",0.1434
6087,0.154480165569112,0.178853167764222,0.538548362287443,"Library_-1 (Rumore)",0.1672
6088,0.380952331237495,0.0476189979041616,0.848085362845622,"Library_0 (Possibilita)",0.6211
6089,0.497515724040568,0.164182390707235,0.566593414817324,"Library_-1 (Rumore)",0.1936
6090,0.916357859736308,0.583024526402975,0.132998840837871,"Library_-1 (Rumore)",0.0029
6091,0.159090881934389,0.174242451398944,0.547209412151305,"Library_-1 (Rumore)",0.1751
6092,0.0391728458926082,0.294160487440725,0.36136347531028,"Library_-1 (Rumore)",0.0528
6093,0.212373381247744,0.120959952085589,0.657998547105772,"Library_-1 (Rumore)",0.2983
6094,0.206220678985119,0.127112654348214,0.64413787218491,"Library_-1 (Rumore)",0.2805
6095,0.975388360209763,0.64205502687643,0.108427277329156,"Library_-1 (Rumore)",0.0016
6096,0.791636380366981,0.458303047033648,0.204774386736331,"Library_-1 (Rumore)",0.0102
6097,0.937681069830433,0.604347736497099,0.123538965886723,"Library_-1 (Rumore)",0.0024
6098,0.677651567850262,0.344318234516929,0.303786635706274,"Library_-1 (Rumore)",0.032
6099,0.219614211469889,0.113719121863445,0.674693058173991,"Library_-1 (Rumore)",0.3207
6100,0.649239557562396,0.315906224229063,0.335170200638473,"Library_-1 (Rumore)",0.0425
6101,0.397892320528626,0.0645589871952931,0.799802300748309,"Library_0 (Possibilita)",0.5244
6102,0.329532052157447,0.00380128117588657,0.986932717178643,"Library_1 (Necessita)",0.9627
6103,0.0583924013189971,0.274940932014336,0.386212955427925,"Library_-1 (Rumore)",0.064
6104,0.587743771029636,0.254410437696303,0.414647892347243,"Library_-1 (Rumore)",0.0785
6105,0.648534454172477,0.315201120839144,0.335988960428637,"Library_-1 (Rumore)",0.0428
6106,0.0737039283849299,0.259629404948403,0.407226987346292,"Library_-1 (Rumore)",0.0745
6107,0.459060756955296,0.125727423621962,0.647232800542558,"Library_-1 (Rumore)",0.2844
6108,0.794888683827594,0.461555350494261,0.20248281400405,"Library_-1 (Rumore)",0.0099
6109,0.0136335892602801,0.319699744073053,0.3307993207286,"Library_-1 (Rumore)",0.0409
6110,0.650519466493279,0.317186133159945,0.333689076325775,"Library_-1 (Rumore)",0.0419
6111,0.175741178216413,0.157592155116921,0.579662406186112,"Library_-1 (Rumore)",0.2068
6112,0.713233739603311,0.379900406269978,0.268594317976491,"Library_-1 (Rumore)",0.0224
6113,0.58312573749572,0.249792404162387,0.421327015937041,"Library_-1 (Rumore)",0.0823
6114,0.725060280412436,0.391726947079102,0.25782453473509,"Library_-1 (Rumore)",0.0199
6115,0.1481296364218,0.185203696911534,0.52684312940358,"Library_-1 (Rumore)",0.1569
6116,0.540583786088973,0.20725045275564,0.488146413973379,"Library_-1 (Rumore)",0.1259
6117,0.905001453589648,0.571668120256315,0.138329220501804,"Library_-1 (Rumore)",0.0033
6118,0.263084328267723,0.07024900506561,0.78420906336771,"Library_0 (Possibilita)",0.4954
6119,0.035497521283105,0.297835812050228,0.356796909817727,"Library_-1 (Rumore)",0.0509
6120,0.047410094179213,0.28592323915412,0.371811612139815,"Library_-1 (Rumore)",0.0573
6121,0.43589107808657,0.102557744753237,0.701260265301319,"Library_-1 (Rumore)",0.3586
6122,0.243971521966159,0.089361811367174,0.734023041617087,"Library_0 (Possibilita)",0.4092
6123,0.0285540577024221,0.304779275630911,0.348326608355416,"Library_-1 (Rumore)",0.0475
6124,0.0753401424735785,0.257993190859755,0.409539132411885,"Library_-1 (Rumore)",0.0758
6125,0.175574118038639,0.157759215294694,0.579327416877929,"Library_-1 (Rumore)",0.2065
6126,0.691110846586525,0.357777513253192,0.289962913821388,"Library_-1 (Rumore)",0.0279
6127,0.0831743835005909,0.250158949832742,0.420792967798714,"Library_-1 (Rumore)",0.082
6128,0.0992957737762481,0.234037559557085,0.444933622431747,"Library_-1 (Rumore)",0.0963
6129,0.147596143418923,0.18573718991441,0.525871461978579,"Library_-1 (Rumore)",0.1561
6130,0.569434044882655,0.236100711549322,0.441768536240685,"Library_-1 (Rumore)",0.0943
6131,0.348733365302905,0.0154000319695721,0.948106849295485,"Library_0 (Possibilita)",0.8573
6132,0.991352557903156,0.658019224569822,0.102600156884071,"Library_-1 (Rumore)",0.0014
6133,0.878659144742414,0.545325811409081,0.15153061230664,"Library_-1 (Rumore)",0.0043
6134,0.577486721333116,0.244153387999783,0.429628868235122,"Library_-1 (Rumore)",0.087
6135,0.80388514790684,0.470551814573507,0.196276608745688,"Library_-1 (Rumore)",0.009
6136,0.485387246590108,0.152053913256774,0.590878030264308,"Library_-1 (Rumore)",0.2186
6137,0.194265534402803,0.139067798930531,0.618034891294918,"Library_-1 (Rumore)",0.2489
6138,0.791325876489282,0.457992543155948,0.204994519346462,"Library_-1 (Rumore)",0.0103
6139,0.354991248575971,0.0216579152426372,0.927797335003296,"Library_0 (Possibilita)",0.8053
6140,0.109739804873243,0.22359352846009,0.461307174247147,"Library_-1 (Rumore)",0.1069
6141,0.0125904923770577,0.320742840956276,0.329607491266934,"Library_-1 (Rumore)",0.0405
6142,0.928104811580852,0.594771478247518,0.127701171514196,"Library_-1 (Rumore)",0.0026
6143,0.456736374180764,0.123403040847431,0.652459460382456,"Library_-1 (Rumore)",0.2911
6144,0.288948598783463,0.0443847345498701,0.85762992002792,"Library_0 (Possibilita)",0.6416
6145,0.623813731828704,0.290480398495371,0.365994520947198,"Library_-1 (Rumore)",0.0548
6146,0.0937904813326895,0.239542852000644,0.436537979067534,"Library_-1 (Rumore)",0.0911
6147,0.373313306365162,0.0399799730318288,0.87080170379373,"Library_0 (Possibilita)",0.6705
6148,0.939796573715284,0.606463240381951,0.122637939329164,"Library_-1 (Rumore)",0.0023
6149,0.725713575491682,0.392380242158348,0.257242362837054,"Library_-1 (Rumore)",0.0198
6150,0.106854923767969,0.226478409565364,0.456725115363935,"Library_-1 (Rumore)",0.1039
6151,0.387750859372318,0.0544175260389845,0.828367285816268,"Library_0 (Possibilita)",0.5803
6152,0.358825552742928,0.025492219409595,0.915568918577446,"Library_0 (Possibilita)",0.775
6153,0.234066738048568,0.0992665952847649,0.709292021150637,"Library_0 (Possibilita)",0.3706
6154,0.0929463622160256,0.240386971117308,0.435264769020563,"Library_-1 (Rumore)",0.0904
6155,0.845635576406494,0.512302243073161,0.169874122851261,"Library_-1 (Rumore)",0.006
6156,0.706651008687913,0.37331767535458,0.274782554029173,"Library_-1 (Rumore)",0.0239
6157,0.635624207090586,0.302290873757253,0.351338828114468,"Library_-1 (Rumore)",0.0487
6158,0.165094470139593,0.16823886319374,0.558696016540572,"Library_-1 (Rumore)",0.1859
6159,0.776927494676784,0.44359416134345,0.215466479413822,"Library_-1 (Rumore)",0.0118
6160,0.623008049326017,0.289674715992684,0.367016289251499,"Library_-1 (Rumore)",0.0552
6161,0.795895383693278,0.462562050359945,0.201778704234012,"Library_-1 (Rumore)",0.0098
6162,0.168570800451562,0.164762532881772,0.565457152731227,"Library_-1 (Rumore)",0.1925
6163,0.199459939263761,0.133873394069572,0.629243869580083,"Library_-1 (Rumore)",0.2622
6164,0.450999401276931,0.117666067943598,0.665541110567957,"Library_-1 (Rumore)",0.3083
6165,0.489270329941064,0.155936996607731,0.58299181690732,"Library_-1 (Rumore)",0.2103
6166,0.453064046334475,0.119730713001142,0.66080329381224,"Library_-1 (Rumore)",0.302
6167,0.601055059581995,0.267721726248662,0.395982185723627,"Library_-1 (Rumore)",0.0688
6168,0.253348808502778,0.0799845248305549,0.758231117897598,"Library_0 (Possibilita)",0.4494
6169,0.718577528605238,0.385244195271904,0.263673407578044,"Library_-1 (Rumore)",0.0212
6170,0.186748614534736,0.146584718798598,0.60216677240536,"Library_-1 (Rumore)",0.2309
6171,0.270065861055627,0.0632674722777058,0.803384594987645,"Library_0 (Possibilita)",0.5312
6172,0.286081757862121,0.0472515754712124,0.849164284062164,"Library_0 (Possibilita)",0.6234
6173,0.0705620965454727,0.262771236787861,0.402823778423044,"Library_-1 (Rumore)",0.0722
6174,0.291617774637416,0.0417155586959173,0.865587712815903,"Library_0 (Possibilita)",0.6589
6175,0.899849850451574,0.56651651711824,0.140817168563319,"Library_-1 (Rumore)",0.0035
6176,0.73761823750101,0.404284904167677,0.246861016763115,"Library_-1 (Rumore)",0.0175
6177,0.836709624854848,0.503376291521515,0.175202736534187,"Library_-1 (Rumore)",0.0065
6178,0.506252008257434,0.1729186749241,0.549721713060376,"Library_-1 (Rumore)",0.1774
6179,0.961680602980778,0.628347269647444,0.113694162714459,"Library_-1 (Rumore)",0.0019
6180,0.782245865790173,0.44891253245684,0.211537527361126,"Library_-1 (Rumore)",0.0112
6181,0.570790974423289,0.237457641089956,0.439699151261417,"Library_-1 (Rumore)",0.0931
6182,0.974518792936578,0.641185459603245,0.108754018359945,"Library_-1 (Rumore)",0.0016
6183,0.550808165455237,0.217474832121904,0.471178218782746,"Library_-1 (Rumore)",0.1136
6184,0.291451545897871,0.0418817874354621,0.865089974939182,"Library_0 (Possibilita)",0.6578
6185,0.91474812827073,0.581414794937397,0.1337417227278,"Library_-1 (Rumore)",0.003
6186,0.0754380302969366,0.257895303036397,0.409677873796079,"Library_-1 (Rumore)",0.0759
6187,0.908442529151216,0.575109195817883,0.136691900667827,"Library_-1 (Rumore)",0.0032
6188,0.162647116463631,0.170686216869702,0.553984691212665,"Library_-1 (Rumore)",0.1814
6189,0.32791006937623,0.00542326395710307,0.981409094378073,"Library_1 (Necessita)",0.9472
6190,0.624522410798818,0.291189077465485,0.365098124474155,"Library_-1 (Rumore)",0.0544
6191,0.370734341209754,0.037401007876421,0.878607413108563,"Library_0 (Possibilita)",0.688
6192,0.886443292722106,0.553109959388773,0.147503589517212,"Library_-1 (Rumore)",0.004
6193,0.261721908813342,0.0716114245199909,0.780520750227283,"Library_0 (Possibilita)",0.4886
6194,0.470570317702368,0.137236984369035,0.621962625739632,"Library_-1 (Rumore)",0.2535
6195,0.527815481182188,0.194482147848854,0.510197042829735,"Library_-1 (Rumore)",0.143
6196,0.289176438003778,0.0441568953295549,0.858306326894677,"Library_0 (Possibilita)",0.643
6197,0.937439187662676,0.604105854329343,0.123642408138317,"Library_-1 (Rumore)",0.0024
6198,0.046044290997088,0.287289042336245,0.370058564892668,"Library_-1 (Rumore)",0.0565
6199,0.0302166764158756,0.303116656917458,0.350336337699267,"Library_-1 (Rumore)",0.0483
6200,0.0260077419225127,0.307325591410821,0.3452710157877,"Library_-1 (Rumore)",0.0463
6201,0.101543947122991,0.231789386210342,0.448408373936677,"Library_-1 (Rumore)",0.0985
6202,0.128417930100113,0.20491540323322,0.492106551736214,"Library_-1 (Rumore)",0.1288
6203,0.557613956276327,0.224280622942994,0.460211708275395,"Library_-1 (Rumore)",0.1062
6204,0.872689449694008,0.539356116360674,0.154693284492587,"Library_-1 (Rumore)",0.0045
6205,0.521580245113,0.188246911779667,0.521324417672029,"Library_-1 (Rumore)",0.1522
6206,0.570805130992085,0.237471797658751,0.439677612963188,"Library_-1 (Rumore)",0.093
6207,0.655965575482696,0.322632242149363,0.327459607597263,"Library_-1 (Rumore)",0.0397
6208,0.649752425029874,0.316419091696541,0.334575917184594,"Library_-1 (Rumore)",0.0422
6209,0.166873512091115,0.166459821242218,0.562145925129745,"Library_-1 (Rumore)",0.1893
6210,0.995153688127175,0.661820354793842,0.101259504507647,"Library_-1 (Rumore)",0.0013
6211,0.158844577614218,0.174488755719115,0.546743237211039,"Library_-1 (Rumore)",0.1747
6212,0.745188992470503,0.41185565913717,0.240478029763037,"Library_-1 (Rumore)",0.0163
6213,0.81725203874521,0.483918705411876,0.187405000310475,"Library_-1 (Rumore)",0.0079
6214,0.494746052892879,0.161412719559545,0.572049622262288,"Library_-1 (Rumore)",0.1991
6215,0.0503323702141643,0.283000963119169,0.375590379742485,"Library_-1 (Rumore)",0.059
6216,0.284518919885159,0.0488144134481748,0.844584549545002,"Library_0 (Possibilita)",0.6138
6217,0.086760254111141,0.246573079222192,0.426046708528199,"Library_-1 (Rumore)",0.0849
6218,0.48323008348234,0.149896750149007,0.595305046224978,"Library_-1 (Rumore)",0.2234
6219,0.818165061064065,0.484831727730731,0.186813867439796,"Library_-1 (Rumore)",0.0078
6220,0.269468636251986,0.0638646970813473,0.801726073664677,"Library_0 (Possibilita)",0.528
6221,0.33315640501678,0.000176928316553415,0.999387969870166,"Library_1 (Necessita)",0.9982
6222,0.935296166455373,0.60196283312204,0.124562674495697,"Library_-1 (Rumore)",0.0024
6223,0.941328858723864,0.607995525390531,0.121989421438721,"Library_-1 (Rumore)",0.0023
6224,0.488809034461156,0.155475701127822,0.583923132140752,"Library_-1 (Rumore)",0.2112
6225,0.683182919630781,0.349849586297448,0.298027480427065,"Library_-1 (Rumore)",0.0302
6226,0.580357012106106,0.247023678772772,0.425382938206026,"Library_-1 (Rumore)",0.0846
6227,0.422632436500862,0.0892991031675289,0.734182331992644,"Library_0 (Possibilita)",0.4094
6228,0.564370217267424,0.231036883934091,0.449577484181343,"Library_-1 (Rumore)",0.0992
6229,0.388406401732937,0.0550730683996032,0.82649039236022,"Library_0 (Possibilita)",0.5765
6230,0.397628531325608,0.0642951979922752,0.800532676387259,"Library_0 (Possibilita)",0.5257
6231,0.152983064297587,0.180350269035747,0.535765704073559,"Library_-1 (Rumore)",0.1647
6232,0.630123366601765,0.296790033268432,0.358090376725402,"Library_-1 (Rumore)",0.0514
6233,0.929877540795133,0.596544207461799,0.12692023747452,"Library_-1 (Rumore)",0.0026
6234,0.658460763748735,0.325127430415402,0.32464449383729,"Library_-1 (Rumore)",0.0387
6235,0.442511779954657,0.109178446621324,0.685377487705833,"Library_-1 (Rumore)",0.3356
6236,0.446914299158379,0.113580965825046,0.675015675968347,"Library_-1 (Rumore)",0.3212
6237,0.555277832318097,0.221944498984764,0.463946947748175,"Library_-1 (Rumore)",0.1087
6238,0.138813945231959,0.194519388101374,0.51013130263825,"Library_-1 (Rumore)",0.143
6239,0.842349567683414,0.50901623435008,0.171816688611009,"Library_-1 (Rumore)",0.0062
6240,0.200609519379213,0.13272381395412,0.631751887828739,"Library_-1 (Rumore)",0.2652
6241,0.76779275899753,0.434459425664196,0.222385838643552,"Library_-1 (Rumore)",0.013
6242,0.169534590095282,0.163798743238052,0.5673460777897,"Library_-1 (Rumore)",0.1944
6243,0.040737880859524,0.292595452473809,0.363325720018221,"Library_-1 (Rumore)",0.0536
6244,0.922104651574045,0.588771318240712,0.130380230883122,"Library_-1 (Rumore)",0.0028
6245,0.780220024520531,0.446886691187198,0.213025600599475,"Library_-1 (Rumore)",0.0115
6246,0.0284243717323989,0.304908961600934,0.348170332963262,"Library_-1 (Rumore)",0.0474
6247,0.379019542131573,0.0456862087982396,0.85377632251097,"Library_0 (Possibilita)",0.6333
6248,0.730648489436135,0.397315156102801,0.252886966110036,"Library_-1 (Rumore)",0.0188
6249,0.902028635377064,0.568695302043731,0.139759517810269,"Library_-1 (Rumore)",0.0034
6250,0.712538343854249,0.379205010520915,0.269241400781615,"Library_-1 (Rumore)",0.0225
6251,0.404066225513816,0.0707328921804826,0.782897102830401,"Library_0 (Possibilita)",0.493
6252,0.37884186510928,0.0455085317759464,0.854301392596756,"Library_0 (Possibilita)",0.6344
6253,0.52242806670256,0.189094733369226,0.519797259412453,"Library_-1 (Rumore)",0.1509
6254,0.531557667301968,0.198224333968634,0.503633128214006,"Library_-1 (Rumore)",0.1378
6255,0.622621538117528,0.289288204784195,0.367507475586125,"Library_-1 (Rumore)",0.0554
6256,0.905265678651631,0.571932345318298,0.138202805734269,"Library_-1 (Rumore)",0.0033
6257,0.152451350353658,0.180881982979675,0.534780872665695,"Library_-1 (Rumore)",0.1638
6258,0.577294659567997,0.243961326234664,0.429914487228121,"Library_-1 (Rumore)",0.0872
6259,0.387983272317797,0.0546499389844636,0.827701373532815,"Library_0 (Possibilita)",0.579
6260,0.0341585751157254,0.299174758217608,0.355147658207742,"Library_-1 (Rumore)",0.0502
6261,0.00543448608368635,0.327898847249647,0.321546093393237,"Library_-1 (Rumore)",0.0377
6262,0.768318813527003,0.43498548019367,0.221981401462302,"Library_-1 (Rumore)",0.0129
6263,0.37267941259779,0.039346079264457,0.87271384750408,"Library_0 (Possibilita)",0.6747
6264,0.678746091667563,0.345412758334229,0.30263827024196,"Library_-1 (Rumore)",0.0316
6265,0.917808423051611,0.584475089718277,0.132332949352466,"Library_-1 (Rumore)",0.0029
6266,0.686532910447568,0.353199577114234,0.294592742408181,"Library_-1 (Rumore)",0.0292
6267,0.414842548780143,0.0815092154468099,0.754241359505633,"Library_0 (Possibilita)",0.4426
6268,0.0132783032022417,0.320055030131092,0.330392892151164,"Library_-1 (Rumore)",0.0407
6269,0.201927989255637,0.131405344077696,0.634640679395966,"Library_-1 (Rumore)",0.2687
6270,0.582056521903723,0.24872318857039,0.422888712387899,"Library_-1 (Rumore)",0.0831
6271,0.284720385679975,0.0486129476533582,0.845173534543093,"Library_0 (Possibilita)",0.615
6272,0.588498629163951,0.255165295830617,0.413566243908727,"Library_-1 (Rumore)",0.078
6273,0.973248401423916,0.639915068090583,0.109233140446606,"Library_-1 (Rumore)",0.0017
6274,0.764127409318462,0.430794075985129,0.225224332340865,"Library_-1 (Rumore)",0.0135
6275,0.328903813613579,0.00442951971975464,0.984789586997779,"Library_1 (Necessita)",0.9567
6276,0.438282676506788,0.104949343173454,0.695480900496675,"Library_-1 (Rumore)",0.3501
6277,0.768068532692268,0.434735199358935,0.222173728634688,"Library_-1 (Rumore)",0.0129
6278,0.644901640713215,0.311568307379882,0.340239156837878,"Library_-1 (Rumore)",0.0443
6279,0.679320535622537,0.345987202289204,0.302037306397711,"Library_-1 (Rumore)",0.0314
6280,0.941724434960634,0.6083911016273,0.121822557088413,"Library_-1 (Rumore)",0.0023
6281,0.772373991087079,0.439040657753746,0.218888319573984,"Library_-1 (Rumore)",0.0124
6282,0.0208235953468829,0.31250973798645,0.339132599776971,"Library_-1 (Rumore)",0.0439
6283,0.225411695428193,0.107921637905141,0.6883646037949,"Library_-1 (Rumore)",0.3399
6284,0.51817823224701,0.184844898913677,0.527497628945808,"Library_-1 (Rumore)",0.1575
6285,0.445540215587243,0.11220688225391,0.678232803468256,"Library_-1 (Rumore)",0.3256
6286,0.278779634507373,0.0545536988259603,0.827977056994152,"Library_0 (Possibilita)",0.5795
